,title,price,link
40,"Lenovo V14 G3 (2024), Intel Core i5 12th Gen 1235U - (8GB/512GB SSD/Intel Integrated UHD Graphics/Windows 11 Pro) Thin and Light Business Laptop/14.0"" FHD Display/Iron Grey/1.57 kg/MS Office 2021  ","36,930",https://amazon.in//Lenovo-V14-G3-Intel-1235U/dp/B0DGL4G9Q9/ref=sr_1_29?dib=eyJ2IjoiMSJ9.zit00vrTtKI7O4VmqqOQ9-sZU89kJ6cYgU_znt4mLrBzladPH3FN7kDe8rVsblhD-Pw5KFNxbps1iMlcVyl_x-Lzdw2Mlc3fJdGeHEqAd1_ySFMnK64t0IAmH0OwqynJ0KvWP7f2n0fO_nrXuBFDg0W5YBfWkOgj6H_WIkAnH1j17w_Zjb8t4FjzOsZpWIumEtLIdioCZ4AZJY1rLliVKLGrxPPrmUPUsOgvXUsn0Ao.ujO_4WUNdu6ysexli-yEMcyE10UHP8AjUqS1zpZ3kfo&dib_tag=se&keywords=laptops&qid=1728839698&sr=8-29
41,"HP 15s Core i3 12th Gen (8GB RAM/512GB SSD/FHD/MS Office 21/Windows 11/15.6"" (39.6cm)/Silver/1.69 kg) fy5011TU Laptop  ","35,990",https://amazon.in//HP-Office-Windows-39-6cm-fy5011TU/dp/B0D4LZMJ5Z/ref=sr_1_30?dib=eyJ2IjoiMSJ9.zit00vrTtKI7O4VmqqOQ9-sZU89kJ6cYgU_znt4mLrBzladPH3FN7kDe8rVsblhD-Pw5KFNxbps1iMlcVyl_x-Lzdw2Mlc3fJdGeHEqAd1_ySFMnK64t0IAmH0OwqynJ0KvWP7f2n0fO_nrXuBFDg0W5YBfWkOgj6H_WIkAnH1j17w_Zjb8t4FjzOsZpWIumEtLIdioCZ4AZJY1rLliVKLGrxPPrmUPUsOgvXUsn0Ao.ujO_4WUNdu6ysexli-yEMcyE10UHP8AjUqS1zpZ3kfo&dib_tag=se&keywords=laptops&qid=1728839698&sr=8-30
42,"Dell 15 Thin & Light Laptop, 12th Gen Intel Core i5-1235U Processor, 8GB, 512GB SSD, 15.6"" (38) cm FHD Display, Windows 11 + MSO'21, 15 Month McAfee Antivirus, Black, Spill-Resistant Keyboard,1.66kg  ","43,990",https://amazon.in//Dell-i5-1235U-Processor-Antivirus-Spill-Resistant/dp/B0CSG4G18G/ref=sr_1_31?dib=eyJ2IjoiMSJ9.zit00vrTtKI7O4VmqqOQ9-sZU89kJ6cYgU_znt4mLrBzladPH3FN7kDe8rVsblhD-Pw5KFNxbps1iMlcVyl_x-Lzdw2Mlc3fJdGeHEqAd1_ySFMnK64t0IAmH0OwqynJ0KvWP7f2n0fO_nrXuBFDg0W5YBfWkOgj6H_WIkAnH1j17w_Zjb8t4FjzOsZpWIumEtLIdioCZ4AZJY1rLliVKLGrxPPrmUPUsOgvXUsn0Ao.ujO_4WUNdu6ysexli-yEMcyE10UHP8AjUqS1zpZ3kfo&dib_tag=se&keywords=laptops&qid=1728839698&sr=8-31
43,"ASUS TUF Gaming A15, Ryzen 7 7435HS, 15.6-inch (39.62 cm) FHD 144Hz, Gaming Laptop (16GB RAM/512GB SSD/NVIDIA GeForce RTX 3050/Windows 11/48WHr/Graphite Black/2.3 Kg), FA506NCR-HN054W  ","60,990",https://amazon.in//ASUS-15-6-inch-GeForce-Graphite-FA506NCR-HN054W/dp/B0D5DFR78J/ref=sr_1_32?dib=eyJ2IjoiMSJ9.zit00vrTtKI7O4VmqqOQ9-sZU89kJ6cYgU_znt4mLrBzladPH3FN7kDe8rVsblhD-Pw5KFNxbps1iMlcVyl_x-Lzdw2Mlc3fJdGeHEqAd1_ySFMnK64t0IAmH0OwqynJ0KvWP7f2n0fO_nrXuBFDg0W5YBfWkOgj6H_WIkAnH1j17w_Zjb8t4FjzOsZpWIumEtLIdioCZ4AZJY1rLliVKLGrxPPrmUPUsOgvXUsn0Ao.ujO_4WUNdu6ysexli-yEMcyE10UHP8AjUqS1zpZ3kfo&dib_tag=se&keywords=laptops&qid=1728839698&sr=8-32
44,"(Refurbished) Lenovo ThinkPad 5th Gen Intel Core i5 Thin & Light HD Laptop (8 GB RAM/256 GB SSD/14"" (35.6 cm) HD/Windows 10 Pro/MS Office/WiFi/Webcam/Intel Graphics), Black  ","13,118",https://amazon.in//Refurbished-Lenovo-ThinkPad-Windows-Graphics/dp/B0CR495DW5/ref=sr_1_33?dib=eyJ2IjoiMSJ9.zit00vrTtKI7O4VmqqOQ9-sZU89kJ6cYgU_znt4mLrBzladPH3FN7kDe8rVsblhD-Pw5KFNxbps1iMlcVyl_x-Lzdw2Mlc3fJdGeHEqAd1_ySFMnK64t0IAmH0OwqynJ0KvWP7f2n0fO_nrXuBFDg0W5YBfWkOgj6H_WIkAnH1j17w_Zjb8t4FjzOsZpWIumEtLIdioCZ4AZJY1rLliVKLGrxPPrmUPUsOgvXUsn0Ao.ujO_4WUNdu6ysexli-yEMcyE10UHP8AjUqS1zpZ3kfo&dib_tag=se&keywords=laptops&qid=1728839698&sr=8-33
45,"Lenovo V15 G2 15.6"" FHD Anti-Glare Business Laptop, Intel Celeron N4500, 8GB RAM, 256 SSD, Intel UHD Graphics, HD Camera, HD Audio, Wi-Fi, Bluetooth, Windows 11, Black,  ","22,990",https://amazon.in//Lenovo-V15-G2-Anti-Glare-Bluetooth/dp/B0CVTJSWV1/ref=sr_1_5?dib=eyJ2IjoiMSJ9.0yK2l9sAtFSM5oX7Z1gIgKgceZ2IJOiszkuLcYhlpe3N6lwMpJkLZlD_Vs2c9QM5oT9BuF_9azRdm8XvLrxrydZu9_-iWVVHGPTILIFGqHXDPkg5tqzHvj7kTdjKdWyWAu6A9ChbzlpK_8JvDNgKRyoyTpH_vsI_Jpke1cd0H7N7aLA994C846c1jZXWpMBjjaUBD8xXt5Qryky3hbO8P1yiCT3F_-2HfuCSB9XO0NI.O_XJOVXlYxL-M_vsSN7nueONB8jvpp8nVXP57P5_cyE&dib_tag=se&keywords=laptops&qid=1728839692&sr=8-5
46,"Lenovo IdeaPad Slim 1 Intel Core Celeron N4020 14"" HD Thin and Light Laptop (8GB/512GB SSD/Windows 11 Home/Office 21/1Yr Warranty/Cloud Grey/1.3Kg), 82V6009LIN  ","22,990",https://amazon.in//Lenovo-IdeaPad-Celeron-Warranty-82V6009LIN/dp/B0D6Z2H2HR/ref=sr_1_34?dib=eyJ2IjoiMSJ9.zit00vrTtKI7O4VmqqOQ9-sZU89kJ6cYgU_znt4mLrBzladPH3FN7kDe8rVsblhD-Pw5KFNxbps1iMlcVyl_x-Lzdw2Mlc3fJdGeHEqAd1_ySFMnK64t0IAmH0OwqynJ0KvWP7f2n0fO_nrXuBFDg0W5YBfWkOgj6H_WIkAnH1j17w_Zjb8t4FjzOsZpWIumEtLIdioCZ4AZJY1rLliVKLGrxPPrmUPUsOgvXUsn0Ao.ujO_4WUNdu6ysexli-yEMcyE10UHP8AjUqS1zpZ3kfo&dib_tag=se&keywords=laptops&qid=1728839698&sr=8-34
47,"HP Pavilion 14, 12th Gen Intel Core i5-1235U, 14-inch (35.6 cm), FHD, 16GB DDR4, 512GB SSD, Intel Iris Xe graphics, FPR, 720p HD camera, Backlit KB (Win 11, MSO 2021, Silver, 1.41 kg), dv2014TU  ","57,990",https://amazon.in//HP-Pavilion-Micro-Edge-Graphics-14-dv2014TU/dp/B0B1M9HYBT/ref=sr_1_35?dib=eyJ2IjoiMSJ9.zit00vrTtKI7O4VmqqOQ9-sZU89kJ6cYgU_znt4mLrBzladPH3FN7kDe8rVsblhD-Pw5KFNxbps1iMlcVyl_x-Lzdw2Mlc3fJdGeHEqAd1_ySFMnK64t0IAmH0OwqynJ0KvWP7f2n0fO_nrXuBFDg0W5YBfWkOgj6H_WIkAnH1j17w_Zjb8t4FjzOsZpWIumEtLIdioCZ4AZJY1rLliVKLGrxPPrmUPUsOgvXUsn0Ao.ujO_4WUNdu6ysexli-yEMcyE10UHP8AjUqS1zpZ3kfo&dib_tag=se&keywords=laptops&qid=1728839698&sr=8-35
48,"MSI Thin 15, Intel Core i5-12450H, 40CM FHD 144Hz Gaming Laptop(16GB/512GB NVMe SSD/Windows 11 Home/NVIDIA GeForce RTX 2050,GDDR 4GB /Cosmos Gray/1.86Kg), B12UCX-1695IN  ","47,990",https://amazon.in//MSI-i5-12450H-Windows-GeForce-B12UCX-1695IN/dp/B0CV9S9VTD/ref=sr_1_36?dib=eyJ2IjoiMSJ9.zit00vrTtKI7O4VmqqOQ9-sZU89kJ6cYgU_znt4mLrBzladPH3FN7kDe8rVsblhD-Pw5KFNxbps1iMlcVyl_x-Lzdw2Mlc3fJdGeHEqAd1_ySFMnK64t0IAmH0OwqynJ0KvWP7f2n0fO_nrXuBFDg0W5YBfWkOgj6H_WIkAnH1j17w_Zjb8t4FjzOsZpWIumEtLIdioCZ4AZJY1rLliVKLGrxPPrmUPUsOgvXUsn0Ao.ujO_4WUNdu6ysexli-yEMcyE10UHP8AjUqS1zpZ3kfo&dib_tag=se&keywords=laptops&qid=1728839698&sr=8-36
49,"Lenovo LOQ 2024 Intel Core i5-13450HX 15.6"" (39.6cm) 144Hz 300Nits FHD IPS Gaming Laptop (16GB/512GB SSD/Win 11/NVIDIA RTX 4050 6GB Graphics/MSO 21/1Yr ADP Free/3 Mon Game Pass/Grey/2.4Kg), 83DV007GIN  ","83,990",https://amazon.in//sspa/click?ie=UTF8&spc=MToxMTEwNTczNjM3MjU2NDA0OjE3Mjg4Mzk2OTg6c3BfYnRmOjMwMDI1MDI2NTAzOTMzMjo6MDo6&url=%2FLenovo-i5-13450HX-300Nits-Graphics-83DV007GIN%2Fdp%2FB0D49W5KZP%2Fref%3Dsr_1_37_sspa%3Fdib%3DeyJ2IjoiMSJ9.zit00vrTtKI7O4VmqqOQ9-sZU89kJ6cYgU_znt4mLrBzladPH3FN7kDe8rVsblhD-Pw5KFNxbps1iMlcVyl_x-Lzdw2Mlc3fJdGeHEqAd1_ySFMnK64t0IAmH0OwqynJ0KvWP7f2n0fO_nrXuBFDg0W5YBfWkOgj6H_WIkAnH1j17w_Zjb8t4FjzOsZpWIumEtLIdioCZ4AZJY1rLliVKLGrxPPrmUPUsOgvXUsn0Ao.ujO_4WUNdu6ysexli-yEMcyE10UHP8AjUqS1zpZ3kfo%26dib_tag%3Dse%26keywords%3Dlaptops%26qid%3D1728839698%26sr%3D8-37-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1
50,"Lenovo IdeaPad Slim 3 12th Gen Intel Core i5-12450H 14"" (35.5cm) FHD 250 Nits Thin & Light Laptop (16GB/512GB SSD/Win 11/Office 21/1Yr ADP Free/Alexa built-in/3 mon. Game Pass/Grey/1.37Kg), 83EQ005VIN  ","49,190",https://amazon.in//sspa/click?ie=UTF8&spc=MToxMTEwNTczNjM3MjU2NDA0OjE3Mjg4Mzk2OTg6c3BfYnRmOjMwMDIzMjE4MzU0MTAzMjo6MDo6&url=%2FLenovo-IdeaPad-i5-12450H-35-5cm-83EQ005VIN%2Fdp%2FB0D6MPVN7B%2Fref%3Dsr_1_38_sspa%3Fdib%3DeyJ2IjoiMSJ9.zit00vrTtKI7O4VmqqOQ9-sZU89kJ6cYgU_znt4mLrBzladPH3FN7kDe8rVsblhD-Pw5KFNxbps1iMlcVyl_x-Lzdw2Mlc3fJdGeHEqAd1_ySFMnK64t0IAmH0OwqynJ0KvWP7f2n0fO_nrXuBFDg0W5YBfWkOgj6H_WIkAnH1j17w_Zjb8t4FjzOsZpWIumEtLIdioCZ4AZJY1rLliVKLGrxPPrmUPUsOgvXUsn0Ao.ujO_4WUNdu6ysexli-yEMcyE10UHP8AjUqS1zpZ3kfo%26dib_tag%3Dse%26keywords%3Dlaptops%26qid%3D1728839698%26sr%3D8-38-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1
51,"Dell Inspiron 3520 Laptop,12th Gen Intel Core i3-1215, Windows 11 + MSO'21, McAfee 15 Months, 8GB, 512GB SSD, 15.6"" (39.62Cms) 3 Sided Narrow Border Design with 120Hz FHD Display, Black, 1.65Kgs  ","34,100",https://amazon.in//sspa/click?ie=UTF8&spc=MTo4ODA4NzY0MzYxNTAxOTgwOjE3Mjg4Mzk3MDI6c3BfYXRmX25leHQ6MzAwMzQxNDQ2MzEzMzMyOjowOjo&url=%2FDell-Inspiron-i3-1215-39-62Cms-D560896WIN9B%2Fdp%2FB0BH4RQ4WV%2Fref%3Dsr_1_33_sspa%3Fdib%3DeyJ2IjoiMSJ9.0Az1eXhPRXBUyzfoDwz2gGT-PoQukerfSKxn7R4o1VWD6QUwj3fj72vI5OLMs3X2M59Hw7JjmuLkJhAy00SfKBTsyVsFIko5B90X6JtHX402qQ6-5XhGrnKtl0iOVHESu5fu3oxHAiHA4PfMK2P35uQ_aA-hznjl7vviL5S88Y7Fr0abT71B31Qq3hgUzoEKdCV9XIN-N7rP4lbXRR5YLHMBwCqlHrzSoD7tigS6b9s.iGhTySt_LWQN2qx1d7iW0ycs5ggikNDRBfgmU91uMV4%26dib_tag%3Dse%26keywords%3Dlaptops%26qid%3D1728839702%26sr%3D8-33-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1
52,"MSI Thin 15, Intel Core i5-13420H, 40CM FHD 144Hz Gaming Laptop(16GB/512GB NVMe SSD/Windows 11 Home/NVIDIA GeForce RTX 2050,GDDR6 4GB /Cosmos Gray/1.86Kg), B13UCX-1807IN  ","54,990",https://amazon.in//sspa/click?ie=UTF8&spc=MTo4ODA4NzY0MzYxNTAxOTgwOjE3Mjg4Mzk3MDI6c3BfYXRmX25leHQ6MzAwMzQxOTY5ODgyNTMyOjowOjo&url=%2FMSI-i5-13420H-Windows-GeForce-B13UCX-1807IN%2Fdp%2FB0CV9H7TN6%2Fref%3Dsr_1_34_sspa%3Fdib%3DeyJ2IjoiMSJ9.0Az1eXhPRXBUyzfoDwz2gGT-PoQukerfSKxn7R4o1VWD6QUwj3fj72vI5OLMs3X2M59Hw7JjmuLkJhAy00SfKBTsyVsFIko5B90X6JtHX402qQ6-5XhGrnKtl0iOVHESu5fu3oxHAiHA4PfMK2P35uQ_aA-hznjl7vviL5S88Y7Fr0abT71B31Qq3hgUzoEKdCV9XIN-N7rP4lbXRR5YLHMBwCqlHrzSoD7tigS6b9s.iGhTySt_LWQN2qx1d7iW0ycs5ggikNDRBfgmU91uMV4%26dib_tag%3Dse%26keywords%3Dlaptops%26qid%3D1728839702%26sr%3D8-34-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1
53,"ASUS Vivobook 15 Thin and Light Laptop,Intel Core i5-12500H 12th Gen, 15.6"" (39.62 cm) FHD, (16GB RAM/512GB/Win11/Office 2021/Blue/1.7 kg), X1502ZA-EJ541WS  ","48,990",https://amazon.in//ASUS-Vivobook-i5-12500H-Laptop-X1502ZA-EJ541WS/dp/B0C7H6SSC8/ref=sr_1_35?dib=eyJ2IjoiMSJ9.0Az1eXhPRXBUyzfoDwz2gGT-PoQukerfSKxn7R4o1VWD6QUwj3fj72vI5OLMs3X2M59Hw7JjmuLkJhAy00SfKBTsyVsFIko5B90X6JtHX402qQ6-5XhGrnKtl0iOVHESu5fu3oxHAiHA4PfMK2P35uQ_aA-hznjl7vviL5S88Y7Fr0abT71B31Qq3hgUzoEKdCV9XIN-N7rP4lbXRR5YLHMBwCqlHrzSoD7tigS6b9s.iGhTySt_LWQN2qx1d7iW0ycs5ggikNDRBfgmU91uMV4&dib_tag=se&keywords=laptops&qid=1728839702&sr=8-35
54,"Acer [Smartchoice] Aspire Lite AMD Ryzen 3 5300U Premium Thin and Light Laptop (Windows 11 Home/8 GB RAM/512 GB SSD) AL15-41 with 39.62 cm (15.6"") Full HD Display, Metal Body, Steel Gray, 1.6 KG  ","24,990",https://amazon.in//Acer-Smartchoice-Premium-Windows-AL15-41/dp/B0CWTSF1TK/ref=sr_1_36?dib=eyJ2IjoiMSJ9.0Az1eXhPRXBUyzfoDwz2gGT-PoQukerfSKxn7R4o1VWD6QUwj3fj72vI5OLMs3X2M59Hw7JjmuLkJhAy00SfKBTsyVsFIko5B90X6JtHX402qQ6-5XhGrnKtl0iOVHESu5fu3oxHAiHA4PfMK2P35uQ_aA-hznjl7vviL5S88Y7Fr0abT71B31Qq3hgUzoEKdCV9XIN-N7rP4lbXRR5YLHMBwCqlHrzSoD7tigS6b9s.iGhTySt_LWQN2qx1d7iW0ycs5ggikNDRBfgmU91uMV4&dib_tag=se&keywords=laptops&qid=1728839702&sr=8-36
55,"ASUS Vivobook 16, IntelCore i3-1215U 12th Gen, Thin and Light Laptop, 16-inch (40.64 cm) FHD+, (8 GB RAM/512GB SSD/Windows 11/Fingerprint/Black/1.88kg), X1605ZAB-MB322WS  ","32,990",https://amazon.in//ASUS-Vivobook-Intel%C2%AECoreTM-FingerPrint-X1605ZAB-MB322WS/dp/B0CFVYSZFG/ref=sr_1_37?dib=eyJ2IjoiMSJ9.0Az1eXhPRXBUyzfoDwz2gGT-PoQukerfSKxn7R4o1VWD6QUwj3fj72vI5OLMs3X2M59Hw7JjmuLkJhAy00SfKBTsyVsFIko5B90X6JtHX402qQ6-5XhGrnKtl0iOVHESu5fu3oxHAiHA4PfMK2P35uQ_aA-hznjl7vviL5S88Y7Fr0abT71B31Qq3hgUzoEKdCV9XIN-N7rP4lbXRR5YLHMBwCqlHrzSoD7tigS6b9s.iGhTySt_LWQN2qx1d7iW0ycs5ggikNDRBfgmU91uMV4&dib_tag=se&keywords=laptops&qid=1728839702&sr=8-37
56,"Lenovo IdeaPad 3 12th Gen Intel Core i3-1215U 14 Inch (35.5cm) FHD Thin & Light Laptop (8GB/512GB SSD/Win 11/Office 2021/Backlit KB/1Yr ADP Free/3months Game Pass/Arctic Grey/1.43Kg), 82RJ00FKIN  ","33,990",https://amazon.in//sspa/click?ie=UTF8&spc=MTo1OTA1NzI5NDQ4NDc4NTMxOjE3Mjg4Mzk2OTI6c3Bfc2VhcmNoX3RoZW1hdGljOjMwMDI4NjIyMTcwNjUzMjo6MDo6&url=%2FLenovo-IdeaPad-i3-1215U-Backlit-82RJ00FKIN%2Fdp%2FB0DB1WCBBS%2Fref%3Dsxin_15_pa_sp_search_thematic_sspa%3Fcontent-id%3Damzn1.sym.cd33fa60-47cd-49f3-80b8-24b1f0cbef97%253Aamzn1.sym.cd33fa60-47cd-49f3-80b8-24b1f0cbef97%26cv_ct_cx%3Dlaptops%26dib%3DeyJ2IjoiMSJ9.bV0OaW_UXK9vTqq6IBygoyBjbxmBh84DBSGkxrfIeujqdoSafrNHViwk1ZLRakI1OQf7SMJZkOSr2RPLCTuVgg.Qe0ODHeKjYjvwh2k4dmoTmjJDGLEhuit90jqawVvKbk%26dib_tag%3Dse%26keywords%3Dlaptops%26pd_rd_i%3DB0DB1WCBBS%26pd_rd_r%3D6c20d7e0-6b40-4039-bc95-ab8a43e38dda%26pd_rd_w%3D3PVTQ%26pd_rd_wg%3DhQgVo%26pf_rd_p%3Dcd33fa60-47cd-49f3-80b8-24b1f0cbef97%26pf_rd_r%3D3TRYRECWR7RJ2YMWND7K%26qid%3D1728839692%26sbo%3DRZvfv%252F%252FHxDF%252BO5021pAnSA%253D%253D%26sr%3D1-1-ced4eeeb-b190-41d6-902a-1ecb3fb8b7c4-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9zZWFyY2hfdGhlbWF0aWM%26psc%3D1
57,"Lenovo IdeaPad Slim 3 Intel Core i3 12th Gen 15.6"" (39.62cm) FHD Thin & Light Laptop (8GB/512GB SSD/Intel UHD Graphics/Windows 11/MSO 21/1Yr ADP Free/3months Game Pass/Arctic Grey/1.63Kg), 82RK00VTIN  ","34,990",https://amazon.in//sspa/click?ie=UTF8&spc=MTo1MjI0NjA3MDgyODg5OTU2OjE3Mjg4Mzk3MDI6c3Bfc2VhcmNoX3RoZW1hdGljOjMwMDExOTExMzQzNjMzMjo6MDo6&url=%2FLenovo-IdeaPad-39-62cm-Warranty-82RK006DIN%2Fdp%2FB0B4JPC8GT%2Fref%3Dsxin_15_pa_sp_search_thematic_sspa%3Fcontent-id%3Damzn1.sym.59126330-c308-4c36-a5a0-21cac002681f%253Aamzn1.sym.59126330-c308-4c36-a5a0-21cac002681f%26cv_ct_cx%3Dlaptops%26dib%3DeyJ2IjoiMSJ9.f_MBcTSaBIDiNdiW9NLowsdgJpJ2X88NVI5OvAvwCs_RRSzdmssqD3dX8AQHb8zJRU1NbjspC-iGwRlFw8haig.MY8LtL36ORROo3yvL8fSsgy4-epYKwl3MZZ3ULFmVtA%26dib_tag%3Dse%26keywords%3Dlaptops%26pd_rd_i%3DB0B4JPC8GT%26pd_rd_r%3Db373ee78-38e4-4d16-9176-9cd8c0725067%26pd_rd_w%3D4Gvc5%26pd_rd_wg%3DwtfB7%26pf_rd_p%3D59126330-c308-4c36-a5a0-21cac002681f%26pf_rd_r%3D2XARV50G9GYHEZSZ7YBH%26qid%3D1728839702%26sbo%3DRZvfv%252F%252FHxDF%252BO5021pAnSA%253D%253D%26sr%3D1-33-2ec22325-1003-449d-8aaf-c0bcc24717ae-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9zZWFyY2hfdGhlbWF0aWM%26psc%3D1
58,"ASUS Vivobook 16 (2023)Thin & Light Laptop,Intel Core i9-13900H 13th Gen, 16"" (40.64 cm) FHD+(16GB RAM/512GB SSD/Intel Iris Xe/Win 11/Office 2021/Backlit KB/Fingerprint/Black/1.88 kg) X1605VA-MB947WS  ","81,990",https://amazon.in//sspa/click?ie=UTF8&spc=MTo1MjI0NjA3MDgyODg5OTU2OjE3Mjg4Mzk3MDI6c3Bfc2VhcmNoX3RoZW1hdGljOjMwMDE2Njk0MTUwNTgzMjo6MTo6&url=%2FASUS-Vivobook-i9-13900H-Fingerprint-X1605VA-MB947WS%2Fdp%2FB0CHMZRC89%2Fref%3Dsxin_15_pa_sp_search_thematic_sspa%3Fcontent-id%3Damzn1.sym.59126330-c308-4c36-a5a0-21cac002681f%253Aamzn1.sym.59126330-c308-4c36-a5a0-21cac002681f%26cv_ct_cx%3Dlaptops%26dib%3DeyJ2IjoiMSJ9.f_MBcTSaBIDiNdiW9NLowsdgJpJ2X88NVI5OvAvwCs_RRSzdmssqD3dX8AQHb8zJRU1NbjspC-iGwRlFw8haig.MY8LtL36ORROo3yvL8fSsgy4-epYKwl3MZZ3ULFmVtA%26dib_tag%3Dse%26keywords%3Dlaptops%26pd_rd_i%3DB0CHMZRC89%26pd_rd_r%3Db373ee78-38e4-4d16-9176-9cd8c0725067%26pd_rd_w%3D4Gvc5%26pd_rd_wg%3DwtfB7%26pf_rd_p%3D59126330-c308-4c36-a5a0-21cac002681f%26pf_rd_r%3D2XARV50G9GYHEZSZ7YBH%26qid%3D1728839702%26sbo%3DRZvfv%252F%252FHxDF%252BO5021pAnSA%253D%253D%26sr%3D1-34-2ec22325-1003-449d-8aaf-c0bcc24717ae-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9zZWFyY2hfdGhlbWF0aWM%26psc%3D1
